,Artist,Biography,Listeners,Playcount,Similar
521,The Drugs,"There are 2 known groups called The Drugs:

1 Australian band - active 1992-present
thedrugs.net.au

2 Scottish (UK) group - active from late 1970s. 
2012 album release The Sound of Electricity.
www.portellorecords.com > Hear and buy The Sound of Electricity


1. Australian Band - The Drugs

Before The Drugs formed in 1992, Ian Baddley (Founder/Front-man), had a the resume of a any performers dreams.
His list included: 
Level 42
The Foo Fighters
The Church <a href=""https://www.last.fm/music/The+Drugs"">Read more on Last.fm</a>",4436,23889,"('Salmon Hater', 'Wilcannia Mob', 'Waikiki', 'The Tenants', ""The Mavis's"")"
522,KNIEVEL,"Sydney based Australian indie rock band with strong pop leanings formed in 1994 by Wayne Connolly (The Welcome Mat and various key Australian recordings as producer), Tracy Ellis (Oliver) and Nick Kennedy (Big Heavy Stuff, Todd Sparrow, The Cops, The Dead Sea).

More info at www.knievel.com.au <a href=""https://www.last.fm/music/KNIEVEL"">Read more on Last.fm</a>",1228,20771,"('Bluebottle Kiss', 'Sandpit', 'Screamfeeder', 'Sounds Like Sunset', 'Snout')"
523,Адо,"Адо is a Soviet and Russian rock band, which started its existence in 1988 when they recorded their first (still homemade) album Ночной суп. In the studio located in the Moscow region town of Kolomna, two future graduates of the Bauman Moscow State Technical University worked on the recording of this tape: the author of all the material of Адо Andrey Gorokhov and Valery Anikin (who studied at the same faculty of the Bauman University). <a href=""https://www.last.fm/music/+noredirect/%D0%90%D0%B4%D0%BE"">Read more on Last.fm</a>",8269,121232,"('Аквариум', 'Крематорий', 'Максим Леонидов', 'Кафе', 'Дом Кукол')"
524,Björn Olsson,"Björn Olsson, composer, guitarist and music producer from Gothenburg, Sweden. Founder and guitarist for rock bands Union Carbide Productions and The Soundtrack of Our Lives (though he left the latter while recording their second album.) 

In 1998 he was a temporary member of The Bear Quartet, but moved on to concentrate on solo work, instrumental music which is an eclectic mix of Swedish folk, Bo Hansson and Ennio Morricone. The songs often have titles and music inspired by the city of Gothenburg and the Bohuslän archipelago (eg Tjörn).   <a href=""https://www.last.fm/music/+noredirect/Bj%C3%B6rn+Olsson"">Read more on Last.fm</a>",50988,711111,"('Christina Hellström', 'Mattias Alkberg', 'I.B. Sundström', 'Jonas Lundqvist', 'Vit Päls')"
525,Cybele,"Norwegian goth metal band formed in 1994. The lineup was originally all-female, but, due to many lineup changes during the first years, the lineup was mixed. The band is named after a Phrygian goddess.

The bands first demo got them a record deal, and their debut album received good critics. Cybele toured Europe and played at the very first Inferno Festival in Oslo before they went separate ways in the early 2000s.

Discography:
Brightly Blackhearted (1997) <a href=""https://www.last.fm/music/Cybele"">Read more on Last.fm</a>",975,9318,"('As Divine Grace', 'Sundown', 'Diabolique', 'Ashes You Leave', 'The Crest')"
526,Albert Hammond,"Albert Hammond OBE (born 18 May 1944 in London, England, and raised in Gibraltar) is a British singer, songwriter and record producer. 

In 1960, he started in music with Gibraltarian band 'The Diamond Boys', which had no real commercial success, but played a part in Spain's introduction to popular music.In 1966 Hammond co-founded the British vocal group The Family Dogg, scoring a UK Top 10 hit with ""A Way of Life"" in 1969. He is probably best known <a href=""https://www.last.fm/music/Albert+Hammond"">Read more on Last.fm</a>",418101,2930464,"('Lobo', 'Tony Orlando & Dawn', 'Neil Diamond', 'Middle Of The Road', 'Les Humphries Singers')"
527,Los Terricolas,"Los Terrícolas are a Venezuelan pop music group. American music critic Craig Harris has called them ""one of Venezuela's top dance bands"".[1]

The group's name means ""The Earthlings"" in Spanish. They formed in the early 1970s in Moron, Carabobo, built around three brothers: Johnny, David, and Lenny Hoyer. Also a member is lead singer Nestor Daniel. Among their early hits in the mid-1970s were ""Vivirás"" (You will live) (a hit in Ecuador), ""Te juro que te amo"" (I swear that I love you) (a hit in Mexico) <a href=""https://www.last.fm/music/Los+Terricolas"">Read more on Last.fm</a>",104791,1119453,"('José José', 'Los Dandys', 'Germán Valdés ""Tin Tan""', 'Los Panchos', 'Julio Jaramillo')"
528,The Blackeyed Susans,"The Blackeyed Susans are an Australian band, formed in Perth in 1989, based in Melbourne since 1992. They were initially a ""holiday band"" put together by David McComb in  1989 while The Triffids were in hiatus. Although line-ups have varied from year to year, almost all of them have featured Rob Snarski and early Triffids member Phil Kakulas.

www.blackeyedsusans.com.au <a href=""https://www.last.fm/music/The+Blackeyed+Susans"">Read more on Last.fm</a>",5844,117974,"('Snout', 'Cordrazine', 'Weddings Parties Anything', 'Screamfeeder', 'The Triffids')"
529,Steve Archer,"One of the pioneers of Contemporary Christian music, Steve Archer has had years of continued success. Steve as a premier soloist from the veteran Archer family recorded a number of R&B-influenced pop albums in the '80s with Home Sweet Home Records. <a href=""https://www.last.fm/music/Steve+Archer"">Read more on Last.fm</a>",697,13401,"('Michele Pillar', 'Steve Camp', 'Dallas Holm', 'Farrell & Farrell', 'Rick Cua')"
530,Tupamaros," <a href=""https://www.last.fm/music/Tupamaros"">Read more on Last.fm</a>",647,4936,"('Babies Three', 'The Death of Anna Karina', 'Enfold', 'Modena City Ramblers', 'Lebensreform')"
531,Gerardo Enciso," <a href=""https://www.last.fm/music/Gerardo+Enciso"">Read more on Last.fm</a>",1883,22848,"('Rafael Catana', 'Jaime López', 'Rodrigo González', 'Rodrigo Levario', 'Botellita De Jerez')"
532,Kotebel,"KOTEBEL aims to approach progressive music from the perspective of classical or ""academic"" music, mainly through the rigorous development of thematic material and the use of resources (e.g. harmonic) from periods like impressionism.

""Structures"", KOTEBEL's first album, includes 7 independent pieces that explore different styles within the progressive rock genre. The album is based on extensive use of keyboards, with all melodic materials presented by keyboards and flute. <a href=""https://www.last.fm/music/Kotebel"">Read more on Last.fm</a>",3971,58504,"('Brother Ape', 'Minimum Vital', 'Deluge Grander', 'Martigan', 'Little Atlas')"
533,Newrotica," <a href=""https://www.last.fm/music/Newrotica"">Read more on Last.fm</a>",863,3267,"('NAMBA69', 'Tendouji', 'Dohatsuten', 'The 50Kaitenz', 'Garlic Boys')"
534,I-Roy,"Roy Samuel Reid (June 28, 1944-November 27, 1999, born in St. Thomas, Jamaica) - better known as I-Roy - was a Jamaican deejay who had a very prolific career during the '70s.

Deriving his name and to some extent his style from U-Roy, Reid was also heavily influenced in his early career by Dennis Alcapone. With early recordings for Gussie Clarke, Glen Brown, Lee ""Scratch"" Perry and Bunny Lee, Reid established himself at the forefront of 1970's reggae DJ's. <a href=""https://www.last.fm/music/I-Roy"">Read more on Last.fm</a>",95675,607296,"('Barry Brown', 'Johnny Clarke', 'Big Youth', 'Prince Far I', 'Dennis Alcapone')"
535,Larry John McNally,"""Larry John McNally's songs have the plainspoken eloquence of a Raymond Carver story with fluid 
guitar work that recalls Hendrix.""

Larry John McNally's career began in 1981 with the release of his debut album on Columbia Records. Perhaps best categorized as a ""Singer-Songwriter-Guitarist"", he calls his blend of literary lyrics and blues/folk/jazz guitar style, ""Folk-Hendrix"". He continues to record and perform both as a solo artist and with his trio in clubs and concert venues from Tokyo to Kokomo. <a href=""https://www.last.fm/music/Larry+John+McNally"">Read more on Last.fm</a>",869,6069,"('Robert Byrne', 'Rick Bowles', 'Randy Goodrum', 'Tony Sciuto', 'Chris Christian')"
536,Robert Palmer,"Robert Allen Palmer (January 19, 1949 – September 26, 2003), born in Batley, Yorkshire, England, was a British singer. He was known for his soulful voice and the eclectic mix of musical styles on his albums, combining soul, jazz, rock, reggae, blues, and even yodeling. 

His eighties hits were promoted by particularly striking award winning videos, featuring an all-female, black-clad backing band. The memorable videos, directed by Terence Donovan, featured heavily on MTV and played a large part in his transatlantic success. <a href=""https://www.last.fm/music/Robert+Palmer"">Read more on Last.fm</a>",850789,7311934,"('The Power Station', 'Steve Winwood', 'Huey Lewis & The News', 'Don Henley', 'Paul Young')"
537,TY SYČÁCI,"In 2000, Petr Váša reverted back to the music and together with ex-members of Pavel Fajt´s Pluto, Tomáš Fröhlich (bass guitar) and Petr Zavadil (guitar), he founded the band Ty Syčáci. He wrote a great many poems, setting some of them to music. In a short time, the band created two concert programs, which were also released on CDs.
The members of Ty Syčáci use guitar, bass guitar and voice, and sometimes also percussion, balalaika and stick. <a href=""https://www.last.fm/music/+noredirect/TY+SY%C4%8C%C3%81CI"">Read more on Last.fm</a>",1491,42375,()
538,The Pale Pacific,"Hailing from the Pacific Northwest, The Pale (Pacific) has been a constant fixture on the Seattle musical landscape for well over a decade, although just recently coming to the attention of the masses outside of the greater Seattle area thanks to the national distribution of their last two full-length records. A prime example of the 'Seattle bubble' that sees local acts reach critical acclaim within the Pacific Northwest, including sold out shows at Graceland <a href=""https://www.last.fm/music/The+Pale+Pacific"">Read more on Last.fm</a>",6606,142077,"('The Pale', 'Some by Sea', 'Umbrellas', 'Number One Fan', 'Days Away')"
539,Sam Black Church,"SAM BLACK CHURCH was a Boston Punk/Metal/Avant-Garde band that played from 1988 - 2000. They played a frenetic blend of hardcore, metal, punk and thrash that enabled them to share bills with bands as diverse as Bad Brains, Stuck Mojo, Nothingface, Clutch, Motorhead, Cro-Mags, and Helmet. <a href=""https://www.last.fm/music/Sam+Black+Church"">Read more on Last.fm</a>",3284,40303,"('Honkeyball', '454 Big Block', 'Cast Iron Hike', 'Eyes Of The Lord', 'Dying Breed')"
